record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,EUR,D,B,,,,GA,BI,03770,H M,N65524020,W017274780,,,,W0110,,,,,WGE,GARDUR (HUSAVIK),SEURDB       GA    BI103770H M  N65524020W017274780                       W0110           WGEGARDUR (HUSAVIK)              ,S,Simulation application continuation,SEURDB       GA    BI2S     N24                                                                                            
S,EUR,D,B,,,,HA,BI,03480,H L,N65374650,W015022920,,,,W0090,,,,,WGE,HOFSA,SEURDB       HA    BI103480H L  N65374650W015022920                       W0090           WGEHOFSA                         ,S,Simulation application continuation,SEURDB       HA    BI2S     N21                                                                                            
S,EUR,D,B,,,,HP,EK,03760,H MW,N55304117,E008244579,,,,E0030,,,,,WGE,ESBJERG,SEURDB       HP    EK103760H MW N55304117E008244579                       E0030           WGEESBJERG                       ,S,Simulation application continuation,SEURDB       HP    EK2S     U21                                                                                            
S,EUR,D,B,,,,KIT,EF,03280,H L,N67372306,E024535088,,,,E0120,,,,,WGE,KITTILA,SEURDB       KIT   EF103280H L  N67372306E024535088                       E0120           WGEKITTILA                       ,S,Simulation application continuation,SEURDB       KIT   EF2S     N24                                                00644                                       
S,EUR,D,B,,,,KN,LY,03800,H,N44534070,E020081010,,,,E0050,,,,,WGE,BELGRADE,SEURDB       KN    LY103800H    N44534070E020081010                       E0050           WGEBELGRADE                      ,S,Simulation application continuation,SEURDB       KN    LY2S     N24                                                                                            
S,EUR,D,B,,,,L,EF,03440,H L,N67431640,E024500132,,,,E0120,,,,,WGE,LIMA (KITTILA),SEURDB       L     EF103440H L  N67431640E024500132                       E0120           WGELIMA (KITTILA)                ,S,Simulation application continuation,SEURDB       L     EF2S     N24                                                00632                                       
S,EUR,D,B,,,,LI,ED,04170,H LW,N51204916,E006532862,,,,E0030,,,,,WGE,DUESSELDORF,SEURDB       LI    ED104170H LW N51204916E006532862                       E0030           WGEDUESSELDORF                   ,S,Simulation application continuation,SEURDB       LI    ED2S     U24                                                                                            
S,EUR,D,B,,,,LOE,LF,04240,H LW,N46014890,E001202190,,,,E0010,,,,,WGE,LIMOGES,SEURDB       LOE   LF104240H LW N46014890E001202190                       E0010           WGELIMOGES                       ,S,Simulation application continuation,SEURDB       LOE   LF2S     U24                                                                                            
S,EUR,D,B,,,,LYE,ED,03940,H MW,N53480299,E010414513,,,,E0030,,,,,WGE,LUEBECK,SEURDB       LYE   ED103940H MW N53480299E010414513                       E0030           WGELUEBECK                       ,S,Simulation application continuation,SEURDB       LYE   ED2S     U21                                                                                            
S,EUR,D,B,,,,TLB,LF,03680,H LW,N43564700,E001262900,,,,E0010,,,,,WGE,TOULOUSE,SEURDB       TLB   LF103680H LW N43564700E001262900                       E0010           WGETOULOUSE                      ,S,Simulation application continuation,SEURDB       TLB   LF2S     U21                                                00499                                       
S,EUR,D,B,,,,VRS,LD,03690,H  W,N45123666,E013385631,,,,E0040,,,,,WGE,VRSAR,SEURDB       VRS   LD103690H  W N45123666E013385631                       E0040           WGEVRSAR                         ,S,Simulation application continuation,SEURDB       VRS   LD2S     U21                                                                                            
S,EUR,D,B,,,,WCO,EG,03350,H M,N51511051,W000574467,,,,E0000,,,,,WGE,WESTCOTT,SEURDB       WCO   EG103350H M  N51511051W000574467                       E0000           WGEWESTCOTT                      ,S,Simulation application continuation,SEURDB       WCO   EG2S     N24                                                                                            
S,LAM,D,,MDSI,MD,,ISIS,MD,10910,IT N,,,ISIS,N18303813,W069453405,,00148,0,,403,WGE,SAN ISIDRO,SLAMD MDSIMD ISIS  MD110910 IT N                   ISISN18303813W069453405     001480  403WGESAN ISIDRO                    ,S,Simulation application continuation,SLAMD MDSIMD ISIS  MD2S    UU  G                                          W012100148                                       
S,LAM,D,B,,,,ENS,MM,04000,H,N31474528,W116362499,,,,E0130,,,,,WGE,ENSENADA,SLAMDB       ENS   MM104000H    N31474528W116362499                       E0130           WGEENSENADA                      ,S,Simulation application continuation,SLAMDB       ENS   MM2S     U21                                                                                            
S,MES,D,,,,,KMC,OE,11590,VTHW,N27525010,E045332050,,N27525010,E045332050,E0040,01400,2,,583,WGE,KING SAUD AB (HAFR AL BATIN),SMESD        KMC   OE111590VTHW N27525010E045332050    N27525010E045332050E0040014002  583WGEKING SAUD AB (HAFR AL BATIN)  ,S,Simulation application continuation,SMESD        KMC   OE2S    UN                                             E0037                                            
S,MES,D,,,,,LOT,LL,11200,DU,,,LOT,N31473480,E035022940,,00668,3,,428,WGE,BET-MEIR,SMESD        LOT   LL111200 DU                     LOT N31473480E035022940     006683  428WGEBET-MEIR                      ,S,Simulation application continuation,SMESD        LOT   LL2S    UN                                             E0049                                            
S,MES,D,,OEKK,OE,,IKMC,OE,10870,IT N,,,IKMC,N27532840,E045322120,,01341,0,,361,WGE,KING SAUD AB,SMESD OEKKOE IKMC  OE110870 IT N                   IKMCN27532840E045322120     013410  361WGEKING SAUD AB                  ,S,Simulation application continuation,SMESD OEKKOE IKMC  OE2S    UN                                             E003701341                                       
S,MES,D,B,,,,AH,VA,02150,H MW,N23082900,E072415880,,,,W0000,,,,,WGE,AHMEDABAD,SMESDB       AH    VA102150H MW N23082900E072415880                       W0000           WGEAHMEDABAD                     ,S,Simulation application continuation,SMESDB       AH    VA2S     U24                                                                                            
S,MES,D,B,,,,BY,VI,02180,H  W,N28242700,E079271800,,,,E0000,,,,,WGE,BAREILLY,SMESDB       BY    VI102180H  W N28242700E079271800                       E0000           WGEBAREILLY                      ,S,Simulation application continuation,SMESDB       BY    VI2S     U24                                                                                            
S,MES,D,B,,,,CB,VG,03960,H  W,N21271030,E091575670,,,,W0010,,,,,WGE,COX'S BAZAR,SMESDB       CB    VG103960H  W N21271030E091575670                       W0010           WGECOX'S BAZAR                   ,S,Simulation application continuation,SMESDB       CB    VG2S     U21                                                                                            
S,MES,D,B,,,,CP,VO,02630,H  W,N14305630,E078461680,,,,W0020,,,,,WGE,KADAPA,SMESDB       CP    VO102630H  W N14305630E078461680                       W0020           WGEKADAPA                        ,S,Simulation application continuation,SMESDB       CP    VO2S     U21                                                                                            
S,MES,D,B,,,,GEY,LT,04130,H MW,N36521910,E030271940,,,,E0040,,,,,WGE,GEYIKBAYIRI (ANTALYA),SMESDB       GEY   LT104130H MW N36521910E030271940                       E0040           WGEGEYIKBAYIRI (ANTALYA)         ,S,Simulation application continuation,SMESDB       GEY   LT2S     U24                                                                                            
S,MES,D,B,,,,IS,VG,03500,H  W,N24091030,E089024140,,,,W0000,,,,,WGE,ISHURDI,SMESDB       IS    VG103500H  W N24091030E089024140                       W0000           WGEISHURDI                       ,S,Simulation application continuation,SMESDB       IS    VG2S     U21                                                                                            
S,PAC,D,,,,,HME,RJ,11220,VDUW,N35334434,E139454014,,N35334434,E139454014,W0070,00063,2,,544,WGE,HANEDA (TOKYO),SPACD        HME   RJ111220VDUW N35334434E139454014    N35334434E139454014W0070000632  544WGEHANEDA (TOKYO)                ,S,Simulation application continuation,SPACD        HME   RJ2S    UN                                             W007800063                                       
S,PAC,D,,,,,THE,RJ,11045,VDU,N35245659,E132532518,,N35245659,E132532518,W0090,00027,3,,499,WGE,HAKUTO,SPACD        THE   RJ111045VDU  N35245659E132532518    N35245659E132532518W0090000273  499WGEHAKUTO                        ,S,Simulation application continuation,SPACD        THE   RJ2S    UN                                             W0084                                            
S,PAC,D,,VTCN,VT,,INAN,VT,11030,IT,,,INAN,N18490417,E100471185,,00687,0,,189,WGE,NAN,SPACD VTCNVT INAN  VT111030 IT                     INANN18490417E100471185     006870  189WGENAN                           ,S,Simulation application continuation,SPACD VTCNVT INAN  VT2S    UU  L                                          W001000687                                       
S,PAC,D,B,,,,PL,VT,02630,H  W,N16474548,E100163275,,,,W0010,,,,,WGE,PHITSANULOK,SPACDB       PL    VT102630H  W N16474548E100163275                       W0010           WGEPHITSANULOK                   ,S,Simulation application continuation,SPACDB       PL    VT2S     U21                                                00157                                       
S,PAC,D,B,,,,SM,VT,03160,H M,N09331401,E100033565,,,,W0000,,,,,WGE,SAMUI (SURAT THANI),SPACDB       SM    VT103160H M  N09331401E100033565                       W0000           WGESAMUI (SURAT THANI)           ,S,Simulation application continuation,SPACDB       SM    VT2S     U21                                                00048                                       
S,PAC,D,B,,,,UB,VT,03730,H  B,N15142583,E104514877,,,,W0000,,,,,WGE,UBON (UBON RATCHATHANI),SPACDB       UB    VT103730H  B N15142583E104514877                       W0000           WGEUBON (UBON RATCHATHANI)       ,S,Simulation application continuation,SPACDB       UB    VT2S     U21                                                00405                                       
S,SAM,D,,,,,BGC,SB,11620,VDU,S22570500,W046341100,,S22570500,W046341100,W0220,03036,1,,,WGE,BRAGANCA (BRAGANCA PAULISTA),SSAMD        BGC   SB111620VDU  S22570500W046341100    S22570500W046341100W0220030361     WGEBRAGANCA (BRAGANCA PAULISTA)  ,S,Simulation application continuation,SSAMD        BGC   SB2S    UY                                             W021903036                                       
S,SAM,D,,,,,ITA,SA,11220,V U,S24441000,W060323800,,,,W0077,,1,,,U,LAS LOMITAS,SSAMD        ITA   SA111220V U  S24441000W060323800                       W0077     1     U  LAS LOMITAS                   ,S,Simulation application continuation,SSAMD        ITA   SA2S    UU                                             W0133                                            
S,SAM,D,,,,,MTQ,SA,11610,V U,S25445800,W062520300,,,,W0040,,1,,,WGE,MONTE QUEMADO,SSAMD        MTQ   SA111610V U  S25445800W062520300                       W0040     1     WGEMONTE QUEMADO                 ,S,Simulation application continuation,SSAMD        MTQ   SA2S    UY                                             W0109                                            
S,SAM,D,B,,,,PKT,SB,03000,H  W,S17141900,W046531700,,,,W0220,,,,,WGE,PARACATU,SSAMDB       PKT   SB103000H  W S17141900W046531700                       W0220           WGEPARACATU                      ,S,Simulation application continuation,SSAMDB       PKT   SB2S     U21                                                                                            
S,SAM,D,B,,,,RPR,SB,03300,H,S21083360,W047463360,,,,W0220,,,,,WGE,RIBEIRAO (RIBEIRAO PRETO),SSAMDB       RPR   SB103300H    S21083360W047463360                       W0220           WGERIBEIRAO (RIBEIRAO PRETO)     ,S,Simulation application continuation,SSAMDB       RPR   SB2S     N21                                                                                            
S,SAM,D,B,,,,TBT,SB,02300,H  W,S04145760,W069561020,,,,W0100,,,,,WGE,TABATINGA,SSAMDB       TBT   SB102300H  W S04145760W069561020                       W0100           WGETABATINGA                     ,S,Simulation application continuation,SSAMDB       TBT   SB2S     U21                                                                                            
S,SAM,D,B,,,,TQS,SK,03410,H  W,N00444200,W075141200,,,,W0010,,,,,U,TRES ESQUINAS,SSAMDB       TQS   SK103410H  W N00444200W075141200                       W0010           U  TRES ESQUINAS                 ,S,Simulation application continuation,SSAMDB       TQS   SK2S     U21                                                                                            
S,SAM,D,B,,,,URG,SB,02750,H H,S29470965,W057021171,,,,W0140,,,,,WGE,URUGUAIANA,SSAMDB       URG   SB102750H H  S29470965W057021171                       W0140           WGEURUGUAIANA                    ,S,Simulation application continuation,SSAMDB       URG   SB2S     N21                                                                                            
S,SPA,D,,,,,KK,NZ,11610,DH,,,KK,S35154490,E173544030,,00556,1,,,WGE,KERIKERI,SSPAD        KK    NZ111610 DH                     KK  S35154490E173544030     005561     WGEKERIKERI                      ,S,Simulation application continuation,SSPAD        KK    NZ2S    UY                                             E0192                                            
S,SPA,D,,,,,NWA,YM,11640,TH,,,NWA,S34570022,E150315980,E0130,00356,2,,590,WGE,NOWRA,SSPAD        NWA   YM111640 TH                     NWA S34570022E150315980E0130003562  590WGENOWRA                         ,S,Simulation application continuation,SSPAD        NWA   YM2S    UY                                             E0130                                            
S,SPA,D,,,,,RAN,NT,11505,VDU,S14570150,W147402500,,S14570150,W147402500,E0120,00041,2,,,WGE,RANGIROA,SSPAD        RAN   NT111505VDU  S14570150W147402500    S14570150W147402500E0120000412     WGERANGIROA                      ,S,Simulation application continuation,SSPAD        RAN   NT2S    UY                                             E012200041                                       
S,SPA,D,B,,,,FA,NT,03050,H H,S17331076,W149364970,,,,E0130,,,,,WGE,TAHITI,SSPADB       FA    NT103050H H  S17331076W149364970                       E0130           WGETAHITI                        ,S,Simulation application continuation,SSPADB       FA    NT2S     U21                                                00105                                       
S,SPA,D,B,,,,KK,NZ,02260,H  W,S35154332,E173543998,,,,E0190,,,,,WGE,KERIKERI,SSPADB       KK    NZ102260H  W S35154332E173543998                       E0190           WGEKERIKERI                      ,S,Simulation application continuation,SSPADB       KK    NZ2S     U21                                                00556                                       
S,SPA,D,B,,,,LX,NZ,03860,H L,S45095590,E169284750,,,,E0250,,,,,WGE,ALEXANDRA,SSPADB       LX    NZ103860H L  S45095590E169284750                       E0250           WGEALEXANDRA                     ,S,Simulation application continuation,SSPADB       LX    NZ2S     N21                                                                                            
S,SPA,D,B,,,,MD,WA,02550,H  W,N01285100,E124501870,,,,E0000,,,,,WGE,MANADO,SSPADB       MD    WA102550H  W N01285100E124501870                       E0000           WGEMANADO                        ,S,Simulation application continuation,SSPADB       MD    WA2S     U21                                                                                            
S,SPA,D,B,,,,MO,NT,03775,H H,S17283680,W149463070,,,,E0130,,,,,WGE,MOOREA-TEMAE,SSPADB       MO    NT103775H H  S17283680W149463070                       E0130           WGEMOOREA-TEMAE                  ,S,Simulation application continuation,SSPADB       MO    NT2S     U21                                                00073                                       
S,SPA,D,B,,,,PN,WA,02900,H,N01293700,E124543410,,,,E0000,,,,,WGE,MANADO,SSPADB       PN    WA102900H    N01293700E124543410                       E0000           WGEMANADO                        ,S,Simulation application continuation,SSPADB       PN    WA2S     U21                                                                                            
S,SPA,D,B,,,,RU,NT,03720,H H,S16431710,W151275970,,,,E0130,,,,,WGE,RAIATEA,SSPADB       RU    NT103720H H  S16431710W151275970                       E0130           WGERAIATEA                       ,S,Simulation application continuation,SSPADB       RU    NT2S     U21                                                00052                                       
S,SPA,D,B,,,,TR,WA,02650,H,N00495120,E127224440,,,,E0000,,,,,WGE,TERNATE,SSPADB       TR    WA102650H    N00495120E127224440                       E0000           WGETERNATE                       ,S,Simulation application continuation,SSPADB       TR    WA2S     N21                                                00185                                       
S,USA,D,,,,,ODR,K6,11490,V TW,N37192712,W079584435,,,,W0080,,0,,,NAR,WOODRUM (ROANOKE),SUSAD        ODR   K6111490V TW N37192712W079584435                       W0080     0     NARWOODRUM (ROANOKE)             ,S,Simulation application continuation,SUSAD        ODR   K62S    UN                                             W008801164                                       
S,USA,D,,KBVY,K6,,IBVY,K6,11050,IT,,,IBVY,N42345207,W070543163,,00086,0,,129,NAR,BEVERLY REGL,SUSAD KBVYK6 IBVY  K6111050 IT                     IBVYN42345207W070543163     000860  129NARBEVERLY REGL                  ,S,Simulation application continuation,SUSAD KBVYK6 IBVY  K62S    UN  L                                          W014100086                                       
S,USA,D,B,,,,CDX,K5,03880,H MW,N36594652,W084405235,,,,W0050,,,,,NAR,CUMBERLAND RIVER (SOMERSET),SUSADB       CDX   K5103880H MW N36594652W084405235                       W0050           NARCUMBERLAND RIVER (SOMERSET)   ,S,Simulation application continuation,SUSADB       CDX   K52S     U21                                                00958                                       
S,USA,D,B,,,,CIR,K5,03970,H MW,N37033995,W089132344,,,,E0000,,,,,NAR,CAIRO,SUSADB       CIR   K5103970H MW N37033995W089132344                       E0000           NARCAIRO                         ,S,Simulation application continuation,SUSADB       CIR   K52S     U21                                                00316                                       
S,USA,D,B,,,,CL,K1,05150,H MW,N48090072,W123401290,,,,E0160,,,,,NAR,ELWHA (PORT ANGELES),SUSADB       CL    K1105150H MW N48090072W123401290                       E0160           NARELWHA (PORT ANGELES)          ,S,Simulation application continuation,SUSADB       CL    K12S     N21                                                01096                                       
S,USA,D,B,,,,DLC,K7,02740,H MW,N34270048,W079220777,,,,W0050,,,,,NAR,DILLON,SUSADB       DLC   K7102740H MW N34270048W079220777                       W0050           NARDILLON                        ,S,Simulation application continuation,SUSADB       DLC   K72S     U21                                                00122                                       
S,USA,D,B,,,,EOP,K5,03850,H  W,N39100203,W082555381,,,,W0060,,,,,NAR,WAVERLY,SUSADB       EOP   K5103850H  W N39100203W082555381                       W0060           NARWAVERLY                       ,S,Simulation application continuation,SUSADB       EOP   K52S     U21                                                00657                                       
S,USA,D,B,,,,FOZ,K3,03450,H MA,N47470047,W093391166,,,,E0020,,,,,NAR,BIGFORK,SUSADB       FOZ   K3103450H MA N47470047W093391166                       E0020           NARBIGFORK                       ,S,Simulation application continuation,SUSADB       FOZ   K32S     U21                                                01346                                       
S,USA,D,B,,,,FQW,K7,03710,H MW,N35574046,W086221552,,,,W0020,,,,,NAR,WALTER HILL (MURFREESBORO),SUSADB       FQW   K7103710H MW N35574046W086221552                       W0020           NARWALTER HILL (MURFREESBORO)    ,S,Simulation application continuation,SUSADB       FQW   K72S     U21                                                00554                                       
S,USA,D,B,,,,HLB,K5,02540,H  A,N39204668,W085153167,,,,W0050,,,,,NAR,BATESVILLE,SUSADB       HLB   K5102540H  A N39204668W085153167                       W0050           NARBATESVILLE                    ,S,Simulation application continuation,SUSADB       HLB   K52S     N21                                                00976                                       
S,USA,D,B,,,,IHS,K2,03350,H MW,N38404265,W104451153,,,,E0080,,,,,NAR,IRONHORSE (FORT CARSON),SUSADB       IHS   K2103350H MW N38404265W104451153                       E0080           NARIRONHORSE (FORT CARSON)       ,S,Simulation application continuation,SUSADB       IHS   K22S     U21                                                05818                                       
S,USA,D,B,,,,JUY,K7,02640,H MW,N31181834,W086232722,,,,W0020,,,,,NAR,JUDD (ANDALUSIA),SUSADB       JUY   K7102640H MW N31181834W086232722                       W0020           NARJUDD (ANDALUSIA)              ,S,Simulation application continuation,SUSADB       JUY   K72S     U21                                                00313                                       
S,USA,D,B,,,,LOR,K7,02690,H MW,N31214170,W085443650,,,,W0030,,,,,NAR,LOWE (FORT NOVOSEL (OZARK)),SUSADB       LOR   K7102690H MW N31214170W085443650                       W0030           NARLOWE (FORT NOVOSEL (OZARK))   ,S,Simulation application continuation,SUSADB       LOR   K72S     U21                                                00315                                       
S,USA,D,B,,,,MTH,K7,02600,H  W,N24424278,W081054313,,,,W0040,,,,,NAR,MARATHON,SUSADB       MTH   K7102600H  W N24424278W081054313                       W0040           NARMARATHON                      ,S,Simulation application continuation,SUSADB       MTH   K72S     U21                                                00006                                       
S,USA,D,B,,,,OP,K7,03390,H MW,N32550948,W084111370,,,,W0030,,,,,NAR,YATES (THOMASTON),SUSADB       OP    K7103390H MW N32550948W084111370                       W0030           NARYATES (THOMASTON)             ,S,Simulation application continuation,SUSADB       OP    K72S     U21                                                00692                                       
S,USA,D,B,,,,OWC,K7,03900,H MW,N31241742,W082552552,,,,W0060,,,,,NAR,COFFEE COUNTY (DOUGLAS),SUSADB       OWC   K7103900H MW N31241742W082552552                       W0060           NARCOFFEE COUNTY (DOUGLAS)       ,S,Simulation application continuation,SUSADB       OWC   K72S     U21                                                00230                                       
S,USA,D,B,,,,OZ,K7,02120,H MW,N31133219,W085485701,,,,W0030,,,,,WGE,BRYNT (FORT NOVOSEL (OZARK)),SUSADB       OZ    K7102120H MW N31133219W085485701                       W0030           WGEBRYNT (FORT NOVOSEL (OZARK))  ,S,Simulation application continuation,SUSADB       OZ    K72S     U21                                                00326                                       
S,USA,D,B,,,,PYA,K6,02600,H MW,N42383823,W077032226,,,,W0120,,,,,NAR,PENN YAN,SUSADB       PYA   K6102600H MW N42383823W077032226                       W0120           NARPENN YAN                      ,S,Simulation application continuation,SUSADB       PYA   K62S     U21                                                00857                                       
S,USA,D,B,,,,RYS,K5,04190,H MW,N42060404,W083091072,,,,W0070,,,,,NAR,GROSSE ILE (DETROIT),SUSADB       RYS   K5104190H MW N42060404W083091072                       W0070           NARGROSSE ILE (DETROIT)          ,S,Simulation application continuation,SUSADB       RYS   K52S     U21                                                00576                                       
S,USA,D,B,,,,SYF,K3,03860,H MW,N39434134,W101460059,,,,E0060,,,,,NAR,SAINT FRANCIS,SUSADB       SYF   K3103860H MW N39434134W101460059                       E0060           NARSAINT FRANCIS                 ,S,Simulation application continuation,SUSADB       SYF   K32S     U21                                                03434                                       
S,USA,D,B,,,,SYS,K6,02090,H MW,N40050850,W078545958,,,,W0100,,,,,NAR,STOYSTOWN (SOMERSET),SUSADB       SYS   K6102090H MW N40050850W078545958                       W0100           NARSTOYSTOWN (SOMERSET)          ,S,Simulation application continuation,SUSADB       SYS   K62S     U21                                                                                            
