record_type,area_code,sec,blank_6,icao,icao_code,sub,communications_type,communications_frequency,guard_transmit,frequency_units,cont_no_column_26,service_indicator,radar_service,modulation,signal_emission,latitude,longitude,magnetic_variation,facility_elevation,h24_indicator,sectorization,altitude_description,communication_altitude_1,communication_altitude_2,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,distance_description,communications_distance,remote_facility,remote_facility_icao,remote_facility_section,remote_facility_subsection,call_sign,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,cont#3_appl_code,cont#3_appl_label,cont#3_1_123,cont#4_appl_code,cont#4_appl_label,cont#4_1_123,cont#5_appl_code,cont#5_appl_label,cont#5_1_123,cont#6_appl_code,cont#6_appl_label,cont#6_1_123
S,AFR,P,,DIKO,DI,V,TWR,0118200,,V,1,,N,A,,N09231530,W005331490,W0040,01213,N,,,,,,,,,,00,,,,,KORHOGO,SAFRP DIKODIVTWR0118200 V1   NA N09231530W005331490W004001213N                          00        KORHOGO                  ,,,SAFRP DIKODIVTWR0118200 V2 T  1707002000                                                                                   ,,,,,,,,,,,,
S,AFR,P,,DNPO,DN,V,TWR,0118600,,V,0,S,N,A,,N05005600,E006565800,W0020,00091,Y,,,,,,,,,,00,,,,,PORT HARCOURT,SAFRP DNPODNVTWR0118600 V0 S NA N05005600E006565800W002000091Y                          00        PORT HARCOURT            ,,,,,,,,,,,,,,,
S,AFR,P,,FAGM,FA,V,TWR,0118700,,V,1,,N,A,,S26143112,E028090488,W0190,05483,N,,,,,,,,,,00,,,,,RAND,SAFRP FAGMFAVTWR0118700 V1   NA S26143112E028090488W019005483N                          00        RAND                     ,,,SAFRP FAGMFAVTWR0118700 V2 N  MON-SUN ICLUD. HOL 0500-1600Z.                                                               ,,,,,,,,,,,,
S,AFR,P,,FBSP,FB,V,GND,0118700,,V,1,,N,A,,S22032376,E027491365,W0120,02925,N,,,,,,,,,,00,,,,,SELEBI,SAFRP FBSPFBVGND0118700 V1   NA S22032376E027491365W012002925N                          00        SELEBI                   ,,,SAFRP FBSPFBVGND0118700 V2 T  17073010451711451630                                                                         ,,,,,,,,,,,,
S,AFR,P,,FCOD,FC,V,TWR,0119100,,V,1,,N,A,,S01131700,E015544900,W0000,01073,N,,,,,,,,,,00,,,,,OLLOMBO,SAFRP FCODFCVTWR0119100 V1   NA S01131700E015544900W000001073N                          00        OLLOMBO                  ,,,SAFRP FCODFCVTWR0119100 V2 T  1706001800                                                                                   ,,,,,,,,,,,,
S,AFR,P,,FHSH,FH,V,APP,0118200,,V,1,S,N,A,,S15572930,W005384545,W0160,01017,N,,,,,,,,,,00,,,,,ST HELENA,SAFRP FHSHFHVAPP0118200 V1 S NA S15572930W005384545W016001017N                          00        ST HELENA                ,,,SAFRP FHSHFHVAPP0118200 V2 T  240800160005120016000604001600                                                               ,,,,,,,,,,,,
S,AFR,P,,FHSH,FH,V,TWR,0119500,,V,1,,N,A,,S15572930,W005384545,W0160,01017,N,,,,,,,,,,00,,,,,ST HELENA,SAFRP FHSHFHVTWR0119500 V1   NA S15572930W005384545W016001017N                          00        ST HELENA                ,,,SAFRP FHSHFHVTWR0119500 V2 T  240800160005120016000604001600                                                               ,,,,,,,,,,,,
S,AFR,P,,FNLU,FN,V,APP,0119300,,V,1,,N,A,,S08511970,E013140201,W0030,00238,N,,,,,,,,,,00,,,,,LUANDA,SAFRP FNLUFNVAPP0119300 V1   NA S08511970E013140201W003000238N                          00        LUANDA                   ,,,SAFRP FNLUFNVAPP0119300 V2 T  1705001700                                                                                   ,,,,,,,,,,,,
S,AFR,P,,FQFN,FQ,V,TWR,0118200,,V,1,,N,A,,S24534400,E033451100,W0190,00306,N,,,,,,,,,,00,,,,,FELIPE NYUSI,SAFRP FQFNFQVTWR0118200 V1   NA S24534400E033451100W019000306N                          00        FELIPE NYUSI             ,,,SAFRP FQFNFQVTWR0118200 V2 T  1705301330                                                                                   ,,,,,,,,,,,,
S,AFR,P,,FQFN,FQ,V,TWR,0119100,,V,1,S,N,A,,S24534400,E033451100,W0190,00306,N,,,,,,,,,,00,,,,,FELIPE NYUSI,SAFRP FQFNFQVTWR0119100 V1 S NA S24534400E033451100W019000306N                          00        FELIPE NYUSI             ,,,SAFRP FQFNFQVTWR0119100 V2 T  1705301330                                                                                   ,,,,,,,,,,,,
S,AFR,P,,FSIA,FS,V,EMR,0121600,,V,0,,N,A,,S04402764,E055311867,W0050,00012,Y,,,,,,,,,,00,,,,,SEYCHELLES FIRE,SAFRP FSIAFSVEMR0121600 V0   NA S04402764E055311867W005000012Y                          00        SEYCHELLES FIRE          ,,,,,,,,,,,,,,,
S,AFR,P,,FYWB,FY,V,ATI,0127000,T,V,0,,N,A,,S22584800,E014384300,W0130,00299,Y,,,,,,,,,,00,,,,,,SAFRP FYWBFYVATI0127000TV0   NA S22584800E014384300W013000299Y                          00                                 ,,,,,,,,,,,,,,,
S,AFR,P,,FYWH,FY,V,ATI,0126200,T,V,0,,N,A,,S22285232,E017281380,W0120,05641,Y,,,,,,,,,,00,,,,,,SAFRP FYWHFYVATI0126200TV0   NA S22285232E017281380W012005641Y                          00                                 ,,,,,,,,,,,,,,,
S,AFR,P,,GCHI,GC,V,INF,0118075,,V,1,S,N,A,,N27485300,W017531300,W0050,00106,N,,,,,,,,,,00,,,,,HIERRO,SAFRP GCHIGCVINF0118075 V1S  NA N27485300W017531300W005000106N                          00        HIERRO                   ,,,"SAFRP GCHIGCVINF0118075 V2 N  WINTER: SAT-SUN 0810-1800Z, 90 MIN PPR; SUMMER: MAR-JUN & OCT SAT-SUN                        ",,,"SAFRP GCHIGCVINF0118075 V3 N  0710-1700Z, 90 MIN PPR;  JUL-SEP SAT-SUN 0710-1800Z, 90 MIN PPR.                             ",,,,,,,,,
S,AFR,P,,GCHI,GC,V,TWR,0118075,,V,1,,R,A,,N27485300,W017531300,W0050,00106,N,,,,,,,,,,00,,,,,HIERRO,SAFRP GCHIGCVTWR0118075 V1   RA N27485300W017531300W005000106N                          00        HIERRO                   ,,,"SAFRP GCHIGCVTWR0118075 V2 N  WINTER: MON-FRI 0810-1800Z, 90 MIN PPR; SUMMER: MAR-JUN & OCT MON-FRI                        ",,,"SAFRP GCHIGCVTWR0118075 V3 N  0710-1700Z, 90 MIN PPR;  JUL-SEP MON-FRI 0710-1800Z, 90 MIN PPR.                             ",,,,,,,,,
S,AFR,P,,GCLB,GC,V,RDO,0123450,,V,1,,N,A,,N27465700,W015302700,W0040,00025,N,,,,,,,,,,00,,,,,EL BERRIEL,SAFRP GCLBGCVRDO0123450 V1   NA N27465700W015302700W004000025N                          00        EL BERRIEL               ,,,SAFRP GCLBGCVRDO0123450 V2 T  17000R000S                                                                                   ,,,,,,,,,,,,
S,AFR,P,,HEAX,HE,V,APP,0122800,,V,0,,R,A,,N30550500,E029414500,E0050,00177,Y,,,,,,,,,,00,,,,,ALEXANDRIA,SAFRP HEAXHEVAPP0122800 V0   RA N30550500E029414500E005000177Y                          00        ALEXANDRIA               ,,,,,,,,,,,,,,,
S,AFR,P,,HEAX,HE,V,GND,0121900,,V,0,,N,A,,N30550500,E029414500,E0050,00177,Y,,,,,,,,,,00,,,,,ALEXANDRIA,SAFRP HEAXHEVGND0121900 V0   NA N30550500E029414500E005000177Y                          00        ALEXANDRIA               ,,,,,,,,,,,,,,,
S,AFR,P,,HEAX,HE,V,RDR,0122300,,V,0,,R,A,,N30550500,E029414500,E0050,00177,Y,,,,,,,,,,00,,,,,ALEX,SAFRP HEAXHEVRDR0122300 V0   RA N30550500E029414500E005000177Y                          00        ALEX                     ,,,,,,,,,,,,,,,
S,AFR,P,,HEAX,HE,V,RDR,0122800,,V,0,S,R,A,,N30550500,E029414500,E0050,00177,Y,,,,,,,,,,00,,,,,ALEX,SAFRP HEAXHEVRDR0122800 V0 S RA N30550500E029414500E005000177Y                          00        ALEX                     ,,,,,,,,,,,,,,,
S,AFR,P,,HEAX,HE,V,TWR,0119100,,V,0,,N,A,,N30550500,E029414500,E0050,00177,Y,,,,,,,,,,00,,,,,ALEXANDRIA,SAFRP HEAXHEVTWR0119100 V0   NA N30550500E029414500E005000177Y                          00        ALEXANDRIA               ,,,,,,,,,,,,,,,
S,AFR,P,,HKJK,HK,V,RDR,0124100,,V,0,,R,A,,S01190927,E036553999,E0010,05330,Y,,,,,,,,,,00,,,,,NAIROBI,SAFRP HKJKHKVRDR0124100 V0   RA S01190927E036553999E001005330Y                          00        NAIROBI                  ,,,,,,,,,,,,,,,
S,AFR,P,,HLGS,HL,V,APP,0128600,,V,0,,N,A,,N31033620,E016353051,E0020,00270,Y,,,,,,,,,,00,,,,,GHARDABIYA,SAFRP HLGSHLVAPP0128600 V0   NA N31033620E016353051E002000270Y                          00        GHARDABIYA               ,,,,,,,,,,,,,,,
S,AFR,P,,HLGS,HL,V,GND,0121900,,V,0,,N,A,,N31033620,E016353051,E0020,00270,Y,,,,,,,,,,00,,,,,GHARDABIYA,SAFRP HLGSHLVGND0121900 V0   NA N31033620E016353051E002000270Y                          00        GHARDABIYA               ,,,,,,,,,,,,,,,
S,AFR,P,,HLGS,HL,V,TWR,0128600,,V,0,,N,A,,N31033620,E016353051,E0020,00270,N,,,,,,,,,,00,,,,,GHARDABIYA,SAFRP HLGSHLVTWR0128600 V0   NA N31033620E016353051E002000270N                          00        GHARDABIYA               ,,,,,,,,,,,,,,,
S,AFR,P,,HLLT,HL,V,GND,0121900,,V,1,S,N,A,,N32394892,E013093298,E0020,00267,N,,,,,,,,,,00,,,,,TRIPOLI,SAFRP HLLTHLVGND0121900 V1 S NA N32394892E013093298E002000267N                          00        TRIPOLI                  ,,,SAFRP HLLTHLVGND0121900 V2 T  17000R000S                                                                                   ,,,,,,,,,,,,
S,AFR,P,,HLZW,HL,V,TWR,0118600,,V,1,,N,A,,N32570900,E012005500,E0020,00009,N,,,,,,,,,,00,,,,,ZWARA,SAFRP HLZWHLVTWR0118600 V1   NA N32570900E012005500E002000009N                          00        ZWARA                    ,,,SAFRP HLZWHLVTWR0118600 V2 T  17000R000S                                                                                   ,,,,,,,,,,,,
S,AFR,P,,HTAR,HT,V,ATI,0127100,T,V,1,,N,A,,S03215962,E036372501,W0000,04583,N,,,,,,,,,,00,,,,,,SAFRP HTARHTVATI0127100TV1   NA S03215962E036372501W000004583N                          00                                 ,,,SAFRP HTARHTVATI0127100TV2 T  1703301600                                                                                   ,,,,,,,,,,,,
S,AFR,P,,HTGW,HT,V,APP,0118800,,V,0,,N,A,,S08551179,E033162675,W0020,04416,Y,,,,,,,,,,00,,,,,SONGWE,SAFRP HTGWHTVAPP0118800 V0   NA S08551179E033162675W002004416Y                          00        SONGWE                   ,,,,,,,,,,,,,,,
S,AFR,P,,HTGW,HT,V,APP,0119800,,V,0,S,N,A,,S08551179,E033162675,W0020,04416,Y,,,,,,,,,,00,,,,,SONGWE,SAFRP HTGWHTVAPP0119800 V0 S NA S08551179E033162675W002004416Y                          00        SONGWE                   ,,,,,,,,,,,,,,,
S,AFR,P,,HTGW,HT,V,TWR,0118800,,V,0,,N,A,,S08551179,E033162675,W0020,04416,Y,,,,,,,,,,00,,,,,SONGWE,SAFRP HTGWHTVTWR0118800 V0   NA S08551179E033162675W002004416Y                          00        SONGWE                   ,,,,,,,,,,,,,,,
S,AFR,P,,HTGW,HT,V,TWR,0119800,,V,0,S,N,A,,S08551179,E033162675,W0020,04416,Y,,,,,,,,,,00,,,,,SONGWE,SAFRP HTGWHTVTWR0119800 V0 S NA S08551179E033162675W002004416Y                          00        SONGWE                   ,,,,,,,,,,,,,,,
S,AFR,P,,HTIR,HT,V,APP,0118000,,V,1,,N,A,,S07400282,E035450862,W0020,04670,N,,,,,,,,,,00,,,,,IRINGA,SAFRP HTIRHTVAPP0118000 V1   NA S07400282E035450862W002004670N                          00        IRINGA                   ,,,SAFRP HTIRHTVAPP0118000 V2 T  1704301530                                                                                   ,,,,,,,,,,,,
S,AFR,P,,HTIR,HT,V,APP,0128600,,V,1,,N,A,,S07400282,E035450862,W0020,04670,N,,,,,,,,,,00,,,,,IRINGA,SAFRP HTIRHTVAPP0128600 V1   NA S07400282E035450862W002004670N                          00        IRINGA                   ,,,SAFRP HTIRHTVAPP0128600 V2 T  1704301530                                                                                   ,,,,,,,,,,,,
S,AFR,P,,HTIR,HT,V,TWR,0118000,,V,1,,N,A,,S07400282,E035450862,W0020,04670,N,,,,,,,,,,00,,,,,IRINGA,SAFRP HTIRHTVTWR0118000 V1   NA S07400282E035450862W002004670N                          00        IRINGA                   ,,,SAFRP HTIRHTVTWR0118000 V2 T  1704301530                                                                                   ,,,,,,,,,,,,
S,AFR,P,,HTIR,HT,V,TWR,0128600,,V,1,,N,A,,S07400282,E035450862,W0020,04670,N,,,,,,,,,,00,,,,,IRINGA,SAFRP HTIRHTVTWR0128600 V1   NA S07400282E035450862W002004670N                          00        IRINGA                   ,,,SAFRP HTIRHTVTWR0128600 V2 T  1704301530                                                                                   ,,,,,,,,,,,,
S,AFR,P,,HTKJ,HT,V,APP,0123900,,V,0,,N,A,,S03254586,E037042806,W0000,02936,Y,,,,,,,,,,00,,,,,KILI,SAFRP HTKJHTVAPP0123900 V0   NA S03254586E037042806W000002936Y                          00        KILI                     ,,,,,,,,,,,,,,,
S,AFR,P,,HTKJ,HT,V,ATI,0126600,T,V,0,,N,A,,S03254586,E037042806,W0000,02936,Y,,,,,,,,,,00,,,,,,SAFRP HTKJHTVATI0126600TV0   NA S03254586E037042806W000002936Y                          00                                 ,,,,,,,,,,,,,,,
S,AFR,P,,HTKJ,HT,V,TWR,0118800,,V,0,,N,A,,S03254586,E037042806,W0000,02936,Y,,,,,,,,,,00,,,,,KILI,SAFRP HTKJHTVTWR0118800 V0   NA S03254586E037042806W000002936Y                          00        KILI                     ,,,,,,,,,,,,,,,
S,AFR,P,,HTKJ,HT,V,TWR,0121900,,V,0,S,N,A,,S03254586,E037042806,W0000,02936,Y,,,,,,,,,,00,,,,,KILI,SAFRP HTKJHTVTWR0121900 V0 S NA S03254586E037042806W000002936Y                          00        KILI                     ,,,,,,,,,,,,,,,
S,AFR,P,,HTMT,HT,V,TWR,0118600,,V,1,,N,A,,S10201007,E040105524,W0050,00380,N,,,,,,,,,,00,,,,,MTWARA,SAFRP HTMTHTVTWR0118600 V1   NA S10201007E040105524W005000380N                          00        MTWARA                   ,,,SAFRP HTMTHTVTWR0118600 V2 N  0300-1500Z. FOR NIGHT OPS 6 HR PN.                                                           ,,,,,,,,,,,,
S,AFR,P,,HTMT,HT,V,TWR,0124000,,V,1,S,N,A,,S10201007,E040105524,W0050,00380,N,,,,,,,,,,00,,,,,MTWARA,SAFRP HTMTHTVTWR0124000 V1 S NA S10201007E040105524W005000380N                          00        MTWARA                   ,,,SAFRP HTMTHTVTWR0124000 V2 N  0300-1500Z. FOR NIGHT OPS 6 HR PN.                                                           ,,,,,,,,,,,,
S,AFR,P,,HTSY,HT,V,APP,0122800,,V,0,,N,A,,S02263952,E032555628,E0010,03774,Y,,,,,,,,,,00,,,,,MWANZA,SAFRP HTSYHTVAPP0122800 V0   NA S02263952E032555628E001003774Y                          00        MWANZA                   ,,,,,,,,,,,,,,,
S,AFR,P,,HTSY,HT,V,APP,0132100,,V,0,,N,A,,S02263952,E032555628,E0010,03774,Y,,,,,,,,,,00,,,,,MWANZA,SAFRP HTSYHTVAPP0132100 V0   NA S02263952E032555628E001003774Y                          00        MWANZA                   ,,,,,,,,,,,,,,,
S,AFR,P,,HTTG,HT,V,TWR,0120800,,V,1,,N,A,,S05053158,E039041774,W0010,00129,N,,,,,,,,,,00,,,,,TANGA,SAFRP HTTGHTVTWR0120800 V1   NA S05053158E039041774W001000129N                          00        TANGA                    ,,,SAFRP HTTGHTVTWR0120800 V2 T  1704301530                                                                                   ,,,,,,,,,,,,
S,AFR,P,,HTZA,HT,V,ATI,0126400,T,V,0,,N,A,,S06132961,E039133063,W0020,00054,Y,,,,,,,,,,00,,,,,,SAFRP HTZAHTVATI0126400TV0   NA S06132961E039133063W002000054Y                          00                                 ,,,,,,,,,,,,,,,
S,CAN,P,,4Z5,PA,V,MUL,0122900,,V,0,C,N,A,,N62002604,W141105561,E0290,03620,Y,,,,,,,,,,00,,,,,HORSFELD,SCANP 4Z5 PAVMUL0122900 V0 C NA N62002604W141105561E029003620Y                          00        HORSFELD                 ,,,,,,,,,,,,,,,
S,CAN,P,,CBG3,CY,V,MUL,0122800,,V,0,A,N,A,,N45060200,W079255900,W0100,00850,Y,,-,03900,,CBG3,CY,P,A,-,05,,,,,BRACEBRIDGE TRAFFIC,SCANP CBG3CYVMUL0122800 V0 A NA N45060200W079255900W010000850Y      -03900     CBG3CYPA-05        BRACEBRIDGE TRAFFIC      ,,,,,,,,,,,,,,,
S,CAN,P,,CCG4,CY,V,TWR,0120800,,V,0,,R,A,,N46065795,W064404298,W0180,00232,Y,,,,,,,,,,00,,,,,MONCTON,SCANP CCG4CYVTWR0120800 V0   RA N46065795W064404298W018000232Y                          00        MONCTON                  ,,,,,,,,,,,,,,,
S,CAN,P,,CDN2,CY,V,MUL,0123200,,V,0,A,N,A,,N45473900,W071594200,W0150,00525,Y,,-,03600,,CDN2,CY,P,A,-,05,,,,,DANVILLE TRAFFIC,SCANP CDN2CYVMUL0123200 V0 A NA N45473900W071594200W015000525Y      -03600     CDN2CYPA-05        DANVILLE TRAFFIC         ,,,,,,,,,,,,,,,
S,CAN,P,,CFR5,CY,V,ACC,0135500,,V,0,G,N,A,,N46373198,W080475220,W0100,01143,Y,,,,,,,,,,00,CYSB,CY,P,A,TORONTO CENTRE,SCANP CFR5CYVACC0135500 V0  GNA N46373198W080475220W010001143Y                          00CYSBCYPATORONTO CENTRE           ,,,,,,,,,,,,,,,
S,CAN,P,,CFZ3,CY,V,MUL,0122200,,V,1,M,N,A,,N49582000,W110432500,E0130,02365,N,,-,05400,,CFZ3,CY,P,A,-,05,,,,,SCHLENKER TRAFFIC,SCANP CFZ3CYVMUL0122200 V1 M NA N49582000W110432500E013002365N      -05400     CFZ3CYPA-05        SCHLENKER TRAFFIC        ,,,SCANP CFZ3CYVMUL0122200 V2 T  1703451245                                                                                   ,,,,,,,,,,,,
S,CAN,P,,CHP,PA,V,CTL,0126300,,V,1,,N,A,,N64395632,W147060519,E0190,00548,N,,,,,,,,,,00,,,,,EIELSON RANGE,SCANP CHP PAVCTL0126300 V1   NA N64395632W147060519E019000548N                          00        EIELSON RANGE            ,,,SCANP CHP PAVCTL0126300 V2 H  011600080017160008000716000800                                                               ,,,,,,,,,,,,
S,CAN,P,,CYBR,CY,V,AWO,0128175,T,V,1,,N,A,,N49543600,W099570818,E0060,01343,N,,,,,,,,,,00,,,,,,SCANP CYBRCYVAWO0128175TV1   NA N49543600W099570818E006001343N                          00                                 ,,,SCANP CYBRCYVAWO0128175TV2 T  1704001300                                                                                   ,,,,,,,,,,,,
S,CAN,P,,CYBR,CY,V,MUL,0122100,,V,1,MP,N,A,,N49543600,W099570818,E0060,01343,N,,,,,,,,,,00,,,,,BRANDON TRAFFIC,SCANP CYBRCYVMUL0122100 V1 MPNA N49543600W099570818E006001343N                          00        BRANDON TRAFFIC          ,,,SCANP CYBRCYVMUL0122100 V2 T  1704001300                                                                                   ,,,,,,,,,,,,
S,CAN,P,,CYHU,CY,V,CTA,0125150,,V,0,,R,A,,N45280500,W073442900,W0151,,Y,,,,,,,,,,00,,,,,MONTREAL,SCANP CYHUCYVCTA0125150 V0   RA N45280500W073442900W0151     Y                          00        MONTREAL                 ,,,,,,,,,,,,,,,
S,CAN,P,,CYJN,CY,V,CTA,0125150,,V,0,,R,A,,N45280500,W073442900,W0151,,Y,,,,,,,,,,00,,,,,MONTREAL,SCANP CYJNCYVCTA0125150 V0   RA N45280500W073442900W0151     Y                          00        MONTREAL                 ,,,,,,,,,,,,,,,
S,CAN,P,,CYME,CY,V,MUL,0122725,,V,1,AP,N,A,,N48512264,W067270829,W0190,00103,N,,-,03200,,CYME,CY,P,A,-,05,,,,,RUSSELL-BURNETT TRAFFIC,SCANP CYMECYVMUL0122725 V1 APNA N48512264W067270829W019000103N      -03200     CYMECYPA-05        RUSSELL-BURNETT TRAFFIC  ,,,SCANP CYMECYVMUL0122725 V2 N  WHEN UNICOM INOPERATIVE                                                                      ,,,,,,,,,,,,
S,CAN,P,,CYME,CY,V,UNI,0122725,,V,1,AP,N,A,,N48512264,W067270829,W0190,00103,N,,-,03200,,CYME,CY,P,A,-,05,,,,,RUSSELL-BURNETT,SCANP CYMECYVUNI0122725 V1 APNA N48512264W067270829W019000103N      -03200     CYMECYPA-05        RUSSELL-BURNETT          ,,,SCANP CYMECYVUNI0122725 V2 N  LIMITED HRS                                                                                  ,,,,,,,,,,,,
S,CAN,P,,CYPA,CY,V,AWO,0128050,T,V,1,,N,A,,N53125200,W105402300,E0100,01405,N,,,,,,,,,,00,,,,,,SCANP CYPACYVAWO0128050TV1   NA N53125200W105402300E010001405N                          00                                 ,,,SCANP CYPACYVAWO0128050TV2 T  1703001200                                                                                   ,,,,,,,,,,,,
S,CAN,P,,CYPA,CY,V,MUL,0122300,,V,1,MP,N,A,,N53125200,W105402300,E0100,01405,N,,-,04400,,CYPA,CY,P,A,-,05,,,,,PRINCE ALBERT TRAFFIC,SCANP CYPACYVMUL0122300 V1 MPNA N53125200W105402300E010001405N      -04400     CYPACYPA-05        PRINCE ALBERT TRAFFIC    ,,,SCANP CYPACYVMUL0122300 V2 T  1703001200                                                                                   ,,,,,,,,,,,,
S,CAN,P,,CYSE,CY,V,MUL,0122800,,V,0,A,N,A,,N49465400,W123094300,E0170,00171,Y,,-,02500,,CYSE,CY,P,A,-,03,,,,,SQUAMISH MUN TRAFFIC,SCANP CYSECYVMUL0122800 V0 A NA N49465400W123094300E017000171Y      -02500     CYSECYPA-03        SQUAMISH MUN TRAFFIC     ,,,,,,,,,,,,,,,
S,CAN,P,,CYXX,CY,V,CTA,0135475,,V,0,,R,A,,N48384979,W123253267,E0170,00064,Y,,,,,,,,,,00,,,,,VICTORIA,SCANP CYXXCYVCTA0135475 V0   RA N48384979W123253267E017000064Y                          00        VICTORIA                 ,,,,,,,,,,,,,,,
S,CAN,P,,CYYJ,CY,V,CTA,0135475,,V,0,,N,A,,N48384979,W123253267,E0170,00064,Y,,,,,,,,,,00,,,,,VICTORIA,SCANP CYYJCYVCTA0135475 V0   NA N48384979W123253267E017000064Y                          00        VICTORIA                 ,,,,,,,,,,,,,,,
S,CAN,P,,D66,PA,V,CTL,0126300,,V,1,,N,A,,N64395632,W147060519,E0190,00548,N,,,,,,,,,,00,,,,,EIELSON RANGE,SCANP D66 PAVCTL0126300 V1   NA N64395632W147060519E019000548N                          00        EIELSON RANGE            ,,,SCANP D66 PAVCTL0126300 V2 H  011600080017160008000716000800                                                               ,,,,,,,,,,,,
S,CAN,P,,PAOB,PA,V,AWO,0118525,T,V,0,S,N,A,,N66531710,W157094470,E0130,00205,Y,,,,,,,,,,00,,,,,,SCANP PAOBPAVAWO0118525TV0 S NA N66531710W157094470E013000205Y                          00                                 ,,,,,,,,,,,,,,,
S,CAN,P,,PFZK,PA,V,ACC,0125200,,V,0,G,R,A,,N60470728,W161504526,E0100,00108,Y,,,,,,,,,,00,,,,,ANCHORAGE,SCANP PFZKPAVACC0125200 V0  GRA N60470728W161504526E010000108Y                          00        ANCHORAGE                ,,,,,,,,,,,,,,,
S,CAN,P,,PFZK,PA,V,ATI,0119800,T,V,0,S,N,A,,N60464280,W161501380,E0110,00129,Y,,,,,,,,,,00,,,,,,SCANP PFZKPAVATI0119800TV0 S NA N60464280W161501380E011000129Y                          00                                 ,,,,,,,,,,,,,,,
S,CAN,P,,Z48,PA,V,MUL,0122900,,V,0,C,N,A,,N63341779,W156083858,E0230,00740,Y,,,,,,,,,,00,,,,,BEAR CREEK 3,SCANP Z48 PAVMUL0122900 V0 C NA N63341779W156083858E023000740Y                          00        BEAR CREEK 3             ,,,,,,,,,,,,,,,
S,EEU,P,,EELM,EE,V,INF,0133905,,C,1,S,N,A,,N58182700,E026411300,E0100,00220,N,,,,,,,,,,00,,,,,TARTU,SEEUP EELMEEVINF0133905 C1S  NA N58182700E026411300E010000220N                          00        TARTU                    ,,,SEEUP EELMEEVINF0133905 C2 N  BY OPERATIONAL REQUIREMENTS                                                                  ,,,,,,,,,,,,
S,EEU,P,,EPDE,EP,V,CLD,0139825,,V,1,,N,A,,N51330400,E021533100,E0060,00394,N,,,,,,,,,,00,,,,,DEBLIN,SEEUP EPDEEPVCLD0139825 V1   NA N51330400E021533100E006000394N                          00        DEBLIN                   ,,,SEEUP EPDEEPVCLD0139825 V2 N  BY NOTAM.                                                                                    ,,,,,,,,,,,,
S,EEU,P,,EPDE,EP,V,GND,0139825,,V,1,,N,A,,N51330400,E021533100,E0060,00394,N,,,,,,,,,,00,,,,,DEBLIN,SEEUP EPDEEPVGND0139825 V1   NA N51330400E021533100E006000394N                          00        DEBLIN                   ,,,SEEUP EPDEEPVGND0139825 V2 N  BY NOTAM                                                                                     ,,,,,,,,,,,,
S,EEU,P,,EPKS,EP,V,GND,0139825,,V,1,,N,A,,N52195500,E016580000,E0050,00276,N,,,,,,,,,,00,,,,,KRZESINY,SEEUP EPKSEPVGND0139825 V1   NA N52195500E016580000E005000276N                          00        KRZESINY                 ,,,SEEUP EPKSEPVGND0139825 V2 H  14070015000507001300                                                                         ,,,,,,,,,,,,
S,EEU,P,,EPKT,EP,V,CLD,0124080,,C,0,,N,A,,N50282700,E019044800,E0060,01008,Y,,,,,,,,,,00,,,,,KATOWICE,SEEUP EPKTEPVCLD0124080 C0   NA N50282700E019044800E006001008Y                          00        KATOWICE                 ,,,,,,,,,,,,,,,
S,EEU,P,,EPLY,EP,V,ATI,0126440,T,C,0,,N,A,,N52001800,E019083800,E0060,00404,Y,,,,,,,,,,00,,,,,,SEEUP EPLYEPVATI0126440TC0   NA N52001800E019083800E006000404Y                          00                                 ,,,,,,,,,,,,,,,
S,EEU,P,,EPLY,EP,V,TWR,0128210,,C,1,,N,A,,N52001800,E019083800,E0060,00404,N,,,,,,,,,,00,,,,,LECZYCA,SEEUP EPLYEPVTWR0128210 C1   NA N52001800E019083800E006000404N                          00        LECZYCA                  ,,,"SEEUP EPLYEPVTWR0128210 C2 N  MON-FRI: H24, SAT-SUN: BY NOTAM.                                                             ",,,,,,,,,,,,
S,EEU,P,,EPMI,EP,V,RDR,0027915,,U,1,M,R,F,,N53234200,E016045800,E0050,00495,N,,,,,,,,,,00,,,,,MIROSLAWIEC PRECISION,SEEUP EPMIEPVRDR0027915 U1  MRF N53234200E016045800E005000495N                          00        MIROSLAWIEC PRECISION    ,,,SEEUP EPMIEPVRDR0027915 U2 N  PPR                                                                                          ,,,,,,,,,,,,
S,EEU,P,,EPNC,EP,V,RDO,0125940,,C,1,,N,A,,N52342600,E020521800,E0060,00375,N,,,,,,,,,,00,,,,,CHRCYNNO,SEEUP EPNCEPVRDO0125940 C1   NA N52342600E020521800E006000375N                          00        CHRCYNNO                 ,,,SEEUP EPNCEPVRDO0125940 C2 N  NO SPECIFIC WORKING HOURS.                                                                   ,,,,,,,,,,,,
S,EEU,P,,EPOK,EP,V,APP,0027815,,U,1,M,R,F,,N54344700,E018310200,E0060,00148,N,,,,,,,,,,00,,,,,OKSYWIE,SEEUP EPOKEPVAPP0027815 U1  MRF N54344700E018310200E006000148N                          00        OKSYWIE                  ,,,SEEUP EPOKEPVAPP0027815 U2 N  BY NOTAM.                                                                                    ,,,,,,,,,,,,
