record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,AFR,D,,,,,ABC,DN,11630,VDHW,N09021610,E007170640,,N09021610,E007170640,W0000,01191,2,,,WGE,ABUJA,SAFRD        ABC   DN111630VDHW N09021610E007170640    N09021610E007170640W0000011912     WGEABUJA                         ,S,Simulation application continuation,SAFRD        ABC   DN2S    UY                                             W000001191                                       
S,AFR,D,,,,,ABI,HD,11460,TH,,,ABI,N11325720,E043091750,E0020,00040,2,,,WGE,DJIBOUTI,SAFRD        ABI   HD111460 TH                     ABI N11325720E043091750E0020000402     WGEDJIBOUTI                      ,S,Simulation application continuation,SAFRD        ABI   HD2S    UN                                             E0018                                            
S,AFR,D,,,,,ABU,HL,11510,VDHW,N32274620,E013101023,,N32274620,E013101023,E0020,00489,2,,437,WGE,ABU ARGUB,SAFRD        ABU   HL111510VDHW N32274620E013101023    N32274620E013101023E0020004892  437WGEABU ARGUB                     ,S,Simulation application continuation,SAFRD        ABU   HL2S    UN                                             E003300489                                       
S,AFR,D,,,,,ABV,FA,11210,VDHW,S28341435,E016320180,,S28341435,E016320180,W0190,00098,2,,,WGE,ALEXANDER BAY,SAFRD        ABV   FA111210VDHW S28341435E016320180    S28341435E016320180W0190000982     WGEALEXANDER BAY                 ,S,Simulation application continuation,SAFRD        ABV   FA2S    UN                                             W0199                                            
S,AFR,D,,,,,ACC,DG,11310,VDHW,N05380265,W000091931,,N05380265,W000091931,W0040,00258,2,,587,WGE,ACCRA,SAFRD        ACC   DG111310VDHW N05380265W000091931    N05380265W000091931W0040002582  587WGEACCRA                         ,S,Simulation application continuation,SAFRD        ACC   DG2S    UN                                             W002400258                                       
S,AFR,D,,,,,AD,DI,11430,VDHW,N05165814,W003550112,,N05165814,W003550112,W0040,00046,2,,515,WGE,ABIDJAN,SAFRD        AD    DI111430VDHW N05165814W003550112    N05165814W003550112W0040000462  515WGEABIDJAN                       ,S,Simulation application continuation,SAFRD        AD    DI2S    UN                                             W003500046                                       
S,AFR,D,,,,,ADM,GM,11720,VDHW,N30191890,W009230050,,N30191890,W009230050,W0020,00295,2,,,WGE,AL-MASSIRA (AGADIR),SAFRD        ADM   GM111720VDHW N30191890W009230050    N30191890W009230050W0020002952     WGEAL-MASSIRA (AGADIR)           ,S,Simulation application continuation,SAFRD        ADM   GM2S    UN                                             W001300295                                       
S,AFR,D,,,,,ADR,DA,11260,VDHW,N27491320,W000120993,,N27491320,W000120993,W0010,00952,2,,,WGE,ADRAR,SAFRD        ADR   DA111260VDHW N27491320W000120993    N27491320W000120993W0010009522     WGEADRAR                         ,S,Simulation application continuation,SAFRD        ADR   DA2S    UN                                             E000900952                                       
S,AFR,D,,,,,ADS,HA,11290,VDUW,N08583015,E038475784,,N08583015,E038475784,E0020,07658,2,,600,WGE,ADDIS ABABA,SAFRD        ADS   HA111290VDUW N08583015E038475784    N08583015E038475784E0020076582  600WGEADDIS ABABA                   ,S,Simulation application continuation,SAFRD        ADS   HA2S    UN                                             E002207658                                       
S,AFR,D,,,,,AE,FT,11450,V HW,N13504788,E020514698,,,,E0020,,2,,,WGE,ABECHE,SAFRD        AE    FT111450V HW N13504788E020514698                       E0020     2     WGEABECHE                        ,S,Simulation application continuation,SAFRD        AE    FT2S    UY                                             E0029                                            
S,AFR,D,,,,,AGV,FA,11670,VDHW,S29285167,E018334497,,S29285167,E018334497,W0200,02648,2,,,WGE,AGGENEYS,SAFRD        AGV   FA111670VDHW S29285167E018334497    S29285167E018334497W0200026482     WGEAGGENEYS                      ,S,Simulation application continuation,SAFRD        AGV   FA2S    UN                                             W0217                                            
S,AFR,D,,,,,AKW,DN,11380,VDHW,N04534300,E008061780,,N04534300,E008061780,W0020,00201,2,,110,WGE,UYO,SAFRD        AKW   DN111380VDHW N04534300E008061780    N04534300E008061780W0020002012  110WGEUYO                           ,S,Simulation application continuation,SAFRD        AKW   DN2S    UN                                             W000500201                                       
S,AFR,D,,,,,ALM,GM,11500,VDHW,N35111719,W003501658,,N35111719,W003501658,W0000,00001,2,,472,WGE,AL HOCEIMA,SAFRD        ALM   GM111500VDHW N35111719W003501658    N35111719W003501658W0000000012  472WGEAL HOCEIMA                    ,S,Simulation application continuation,SAFRD        ALM   GM2S    UN                                             E000400001                                       
S,AFR,D,,,,,ALR,DA,11250,VDHW,N36412759,E003125573,,N36412759,E003125573,E0020,00118,2,,387,WGE,DAR EL BEIDA,SAFRD        ALR   DA111250VDHW N36412759E003125573    N36412759E003125573E0020001182  387WGEDAR EL BEIDA                  ,S,Simulation application continuation,SAFRD        ALR   DA2S    UN                                             E002000118                                       
S,AFR,D,,,,,ANB,DA,11350,VDHW,N36495680,E007485250,,N36495680,E007485250,E0020,00016,2,,503,WGE,ANNABA,SAFRD        ANB   DA111350VDHW N36495680E007485250    N36495680E007485250E0020000162  503WGEANNABA                        ,S,Simulation application continuation,SAFRD        ANB   DA2S    UN                                             E002900016                                       
S,AFR,D,,,,,ANU,DN,11380,VDHW,N06164700,E006534250,,N06164700,E006534250,W0010,00218,2,,110,WGE,ANAMBRA,SAFRD        ANU   DN111380VDHW N06164700E006534250    N06164700E006534250W0010002182  110WGEANAMBRA                       ,S,Simulation application continuation,SAFRD        ANU   DN2S    UY                                             W000600218                                       
S,AFR,D,,,,,ARH,HE,11360,VDH,N31042280,E033495470,,N31042280,E033495470,E0050,00140,2,,460,WGE,EL ARISH,SAFRD        ARH   HE111360VDH  N31042280E033495470    N31042280E033495470E0050001402  460WGEEL ARISH                      ,S,Simulation application continuation,SAFRD        ARH   HE2S    UU                                             E004900140                                       
S,AFR,D,,,,,ARI,GM,11600,VDHW,N34591240,W003014530,,N34591240,W003014530,W0010,00591,2,,362,WGE,NADOR,SAFRD        ARI   GM111600VDHW N34591240W003014530    N34591240W003014530W0010005912  362WGENADOR                         ,S,Simulation application continuation,SAFRD        ARI   GM2S    UN                                             E000600591                                       
S,AFR,D,,,,,AS,DR,11350,V HW,N16582987,E008012363,,,,E0010,,2,,,WGE,AGADEZ,SAFRD        AS    DR111350V HW N16582987E008012363                       E0010     2     WGEAGADEZ                        ,S,Simulation application continuation,SAFRD        AS    DR2S    UN                                             E001101660                                       
S,AFR,D,,,,,ASI,FH,11220,VTHW,S07581155,W014235041,,S07581155,W014235041,W0170,00455,2,,,WGE,ASCENSION AUX,SAFRD        ASI   FH111220VTHW S07581155W014235041    S07581155W014235041W0170004552     WGEASCENSION AUX                 ,S,Simulation application continuation,SAFRD        ASI   FH2S    UN                                             W013700455                                       
S,AFR,D,,,,,ASM,HH,11370,VDHW,N15170401,E038540292,,N15170401,E038540292,E0020,07661,2,,,WGE,ASMARA,SAFRD        ASM   HH111370VDHW N15170401E038540292    N15170401E038540292E0020076612     WGEASMARA                        ,S,Simulation application continuation,SAFRD        ASM   HH2S    UN                                             E0030                                            
S,AFR,D,,,,,ASN,HE,11230,VDHW,N23581840,E032490100,,N23581840,E032490100,E0040,00668,2,,317,WGE,ASWAN,SAFRD        ASN   HE111230VDHW N23581840E032490100    N23581840E032490100E0040006682  317WGEASWAN                         ,S,Simulation application continuation,SAFRD        ASN   HE2S    UY                                             E0042                                            
S,AFR,D,,,,,AST,HE,11770,VDHW,N27015240,E031015670,,N27015240,E031015670,E0040,00850,2,,538,WGE,ASYUT,SAFRD        AST   HE111770VDHW N27015240E031015670    N27015240E031015670E0040008502  538WGEASYUT                         ,S,Simulation application continuation,SAFRD        AST   HE2S    UN                                             E0045                                            
S,AFR,D,,,,,BAN,DT,11530,V HW,N34514790,E009100390,,,,E0020,,2,,,WGE,SIDI BEN AOUN,SAFRD        BAN   DT111530V HW N34514790E009100390                       E0020     2     WGESIDI BEN AOUN                 ,S,Simulation application continuation,SAFRD        BAN   DT2S    UN                                             E0030                                            
S,AFR,D,,,,,BAY,DA,11480,VDHW,N33423530,E001044507,,N33423530,E001044507,E0010,04500,2,,584,WGE,EL BAYADH,SAFRD        BAY   DA111480VDHW N33423530E001044507    N33423530E001044507E0010045002  584WGEEL BAYADH                     ,S,Simulation application continuation,SAFRD        BAY   DA2S    UN                                             E001504500                                       
S,AFR,D,,,,,BBS,DA,11530,VDHW,N30012560,W002135030,,N30012560,W002135030,W0000,01740,2,,,WGE,BENI ABBES,SAFRD        BBS   DA111530VDHW N30012560W002135030    N30012560W002135030W0000017402     WGEBENI ABBES                    ,S,Simulation application continuation,SAFRD        BBS   DA2S    UN                                             E000601740                                       
S,AFR,D,,,,,BCH,DN,11560,VDLW,N10272460,E009445420,,N10272460,E009445420,W0010,02008,1,,,WGE,BAUCHI,SAFRD        BCH   DN111560VDLW N10272460E009445420    N10272460E009445420W0010020081     WGEBAUCHI                        ,S,Simulation application continuation,SAFRD        BCH   DN2S    UY                                             E000702008                                       
S,AFR,D,,,,,BCR,DA,11390,VDHW,N31410453,W002154059,,N31410453,W002154059,E0000,02661,2,,394,WGE,BECHAR,SAFRD        BCR   DA111390VDHW N31410453W002154059    N31410453W002154059E0000026612  394WGEBECHAR                        ,S,Simulation application continuation,SAFRD        BCR   DA2S    UN                                             E000702661                                       
S,AFR,D,,,,,BD,DF,11470,VDHW,N11084213,W004210308,,N11084213,W004210308,W0040,01414,2,,,WGE,BOBO-DIOULASSO,SAFRD        BD    DF111470VDHW N11084213W004210308    N11084213W004210308W0040014142     WGEBOBO-DIOULASSO                ,S,Simulation application continuation,SAFRD        BD    DF2S    UY                                             W002301414                                       
S,AFR,D,,,,,BDA,DN,11270,VDHW,N09060770,E006010310,,N09060770,E006010310,W0010,00583,2,,,WGE,BIDA,SAFRD        BDA   DN111270VDHW N09060770E006010310    N09060770E006010310W0010005832     WGEBIDA                          ,S,Simulation application continuation,SAFRD        BDA   DN2S    UN                                             W000300583                                       
S,AFR,D,,,,,BDR,HA,11440,VDHW,N11362310,E037190198,,N11362310,E037190198,E0030,06023,2,,,WGE,BAHIR DAR,SAFRD        BDR   HA111440VDHW N11362310E037190198    N11362310E037190198E0030060232     WGEBAHIR DAR                     ,S,Simulation application continuation,SAFRD        BDR   HA2S    UN                                             E002806023                                       
S,AFR,D,,,,,BEN,DN,11650,VDHW,N06170110,E005332860,,N06170110,E005332860,W0030,00218,2,,290,WGE,BENIN,SAFRD        BEN   DN111650VDHW N06170110E005332860    N06170110E005332860W0030002182  290WGEBENIN                         ,S,Simulation application continuation,SAFRD        BEN   DN2S    UU                                             W000900218                                       
S,AFR,D,,,,,BF,FK,11650,VDHW,N05320574,E010211540,,N05320574,E010211540,W0000,04367,2,,290,WGE,BAFOUSSAM,SAFRD        BF    FK111650VDHW N05320574E010211540    N05320574E010211540W0000043672  290WGEBAFOUSSAM                     ,S,Simulation application continuation,SAFRD        BF    FK2S    UY                                             E000104367                                       
S,AFR,D,,,,,BGR,GM,11540,VDHW,N32092800,W007525100,,N32092800,W007525100,W0020,01476,2,,570,WGE,BENGUERIR,SAFRD        BGR   GM111540VDHW N32092800W007525100    N32092800W007525100W0020014762  570WGEBENGUERIR                     ,S,Simulation application continuation,SAFRD        BGR   GM2S    UY                                             W000801476                                       
S,AFR,D,,,,,BIK,DN,11220,VDHW,N12292730,E004232440,,N12292730,E004232440,W0010,00780,2,,,WGE,BIRNIN KEBBI,SAFRD        BIK   DN111220VDHW N12292730E004232440    N12292730E004232440W0010007802     WGEBIRNIN KEBBI                  ,S,Simulation application continuation,SAFRD        BIK   DN2S    UY                                             W000100780                                       
S,AFR,D,,,,,BIS,DA,11500,VDHW,N34463391,E005454943,,N34463391,E005454943,E0020,00289,2,,472,WGE,BISKRA,SAFRD        BIS   DA111500VDHW N34463391E005454943    N34463391E005454943E0020002892  472WGEBISKRA                        ,S,Simulation application continuation,SAFRD        BIS   DA2S    UN                                             E002400289                                       
S,AFR,D,,,,,BIS,GG,11430,VDHW,N11551429,W015384143,,N11551429,W015384143,W0070,00079,2,,,WGE,BISSAU,SAFRD        BIS   GG111430VDHW N11551429W015384143    N11551429W015384143W0070000792     WGEBISSAU                        ,S,Simulation application continuation,SAFRD        BIS   GG2S    UN                                             W005900079                                       
S,AFR,D,,,,,BIZ,DT,11420,VDHW,N37141180,E009455900,,N37141180,E009455900,E0030,00200,2,,542,WGE,BIZERTE,SAFRD        BIZ   DT111420VDHW N37141180E009455900    N37141180E009455900E0030002002  542WGEBIZERTE                       ,S,Simulation application continuation,SAFRD        BIZ   DT2S    UY                                             E003200200                                       
S,AFR,D,,,,,BJ,GB,11290,VDHW,N13201716,W016391984,,N13201716,W016391984,W0060,00120,2,,,WGE,BANJUL YUNDUM,SAFRD        BJ    GB111290VDHW N13201716W016391984    N13201716W016391984W0060001202     WGEBANJUL YUNDUM                 ,S,Simulation application continuation,SAFRD        BJ    GB2S    UN                                             W006000120                                       
S,AFR,D,,,,,BJA,DA,11300,VDLW,N36425245,E005044943,,N36425245,E005044943,E0010,00036,1,,289,WGE,BEJAIA,SAFRD        BJA   DA111300VDLW N36425245E005044943    N36425245E005044943E0010000361  289WGEBEJAIA                        ,S,Simulation application continuation,SAFRD        BJA   DA2S    UY                                             E002400036                                       
S,AFR,D,,,,,BJA,HB,11230,VDHW,S03204682,E029191929,,S03204682,E029191929,W0030,02605,2,,,WGE,BUJUMBURA,SAFRD        BJA   HB111230VDHW S03204682E029191929    S03204682E029191929W0030026052     WGEBUJUMBURA                     ,S,Simulation application continuation,SAFRD        BJA   HB2S    UN                                             E000802605                                       
S,AFR,D,,,,,BKO,GA,11370,VDHW,N12324780,W007554690,,N12324780,W007554690,W0040,01280,2,,,WGE,BAMAKO,SAFRD        BKO   GA111370VDHW N12324780W007554690    N12324780W007554690W0040012802     WGEBAMAKO                        ,S,Simulation application continuation,SAFRD        BKO   GA2S    UN                                             W003001280                                       
S,AFR,D,,,,,BKY,DI,11510,VDHW,N07445024,W005042979,,N07445024,W005042979,W0040,01280,2,,,WGE,BOUAKE,SAFRD        BKY   DI111510VDHW N07445024W005042979    N07445024W005042979W0040012802     WGEBOUAKE                        ,S,Simulation application continuation,SAFRD        BKY   DI2S    UN                                             W003201280                                       
S,AFR,D,,,,,BLT,FZ,11210,VDHW,N04153486,E020595146,,N04153486,E020595146,E0020,01499,2,,,WGE,GBADOLITE,SAFRD        BLT   FZ111210VDHW N04153486E020595146    N04153486E020595146E0020014992     WGEGBADOLITE                     ,S,Simulation application continuation,SAFRD        BLT   FZ2S    UN                                             E002001499                                       
S,AFR,D,,,,,BLT,HE,11690,VDHW,N31314400,E031072100,,N31314400,E031072100,E0050,00010,2,,556,WGE,BALTIM,SAFRD        BLT   HE111690VDHW N31314400E031072100    N31314400E031072100E0050000102  556WGEBALTIM                        ,S,Simulation application continuation,SAFRD        BLT   HE2S    UN                                             E004900010                                       
S,AFR,D,,,,,BLV,FA,11410,VTHW,S29060238,E026180231,,S29060238,E026180231,W0220,04416,2,,,WGE,BLOEMFONTEIN,SAFRD        BLV   FA111410VTHW S29060238E026180231    S29060238E026180231W0220044162     WGEBLOEMFONTEIN                  ,S,Simulation application continuation,SAFRD        BLV   FA2S    UY                                             W024304416                                       
S,AFR,D,,,,,BML,GM,11310,VDHW,N32250075,W006175288,,N32250075,W006175288,W0010,01772,2,,312,WGE,BENI MELLAL,SAFRD        BML   GM111310VDHW N32250075W006175288    N32250075W006175288W0010017722  312WGEBENI MELLAL                   ,S,Simulation application continuation,SAFRD        BML   GM2S    UN                                             W000301772                                       
S,AFR,D,,,,,BNA,HL,11740,VDHW,N32072800,E020151300,,N32072800,E020151300,E0030,00349,2,,,WGE,BENINA (BENGHAZI),SAFRD        BNA   HL111740VDHW N32072800E020151300    N32072800E020151300E0030003492     WGEBENINA (BENGHAZI)             ,S,Simulation application continuation,SAFRD        BNA   HL2S    UN                                             E004200349                                       
S,AFR,D,,,,,BNS,GM,11745,VDLW,N33383050,W007122880,,N33383050,W007122880,W0010,00689,1,,,WGE,BENSLIMANE,SAFRD        BNS   GM111745VDLW N33383050W007122880    N33383050W007122880W0010006891     WGEBENSLIMANE                    ,S,Simulation application continuation,SAFRD        BNS   GM2S    UN                                             W000500689                                       
S,AFR,D,,,,,BOD,DA,11430,VDHW,N28075897,E006502103,,N28075897,E006502103,E0010,01207,2,,,WGE,BORDJ OMAR DRISS,SAFRD        BOD   DA111430VDHW N28075897E006502103    N28075897E006502103E0010012072     WGEBORDJ OMAR DRISS              ,S,Simulation application continuation,SAFRD        BOD   DA2S    UN                                             E002101207                                       
S,AFR,D,,,,,BRC,HE,11400,VDLW,N24004580,E035263380,,N24004580,E035263380,E0040,00174,1,,593,WGE,BERNICE,SAFRD        BRC   HE111400VDLW N24004580E035263380    N24004580E035263380E0040001741  593WGEBERNICE                       ,S,Simulation application continuation,SAFRD        BRC   HE2S    UY                                             E004100174                                       
S,AFR,D,,,,,BRF,GM,11700,VDHW,N32305146,W002014971,,N32305146,W002014971,W0000,03650,2,,277,WGE,BOUARFA,SAFRD        BRF   GM111700VDHW N32305146W002014971    N32305146W002014971W0000036502  277WGEBOUARFA                       ,S,Simulation application continuation,SAFRD        BRF   GM2S    UN                                             E000803650                                       
S,AFR,D,,,,,BRN,HE,11620,VDHW,N31343200,E026002000,,N31343200,E026002000,E0040,00120,2,,394,WGE,SIDI BARRANI,SAFRD        BRN   HE111620VDHW N31343200E026002000    N31343200E026002000E0040001202  394WGESIDI BARRANI                  ,S,Simulation application continuation,SAFRD        BRN   HE2S    UN                                             E0046                                            
S,AFR,D,,,,,BRO,HA,11450,VDHW,N08074175,E034334103,,N08074175,E034334103,E0020,01804,2,,,WGE,GAMBELLA,SAFRD        BRO   HA111450VDHW N08074175E034334103    N08074175E034334103E0020018042     WGEGAMBELLA                      ,S,Simulation application continuation,SAFRD        BRO   HA2S    UY                                             E002701804                                       
S,AFR,D,,,,,BSA,DA,11590,VDHW,N35195570,E004123020,,N35195570,E004123020,E0010,01506,2,,534,WGE,BOU SAADA,SAFRD        BSA   DA111590VDHW N35195570E004123020    N35195570E004123020E0010015062  534WGEBOU SAADA                     ,S,Simulation application continuation,SAFRD        BSA   DA2S    UN                                             E002201506                                       
S,AFR,D,,,,,BT,FE,11390,V HW,N04134567,E015470183,,,,E0020,,2,,,WGE,BERBERATI,SAFRD        BT    FE111390V HW N04134567E015470183                       E0020     2     WGEBERBERATI                     ,S,Simulation application continuation,SAFRD        BT    FE2S    UN                                             E001101947                                       
S,AFR,D,,,,,BTA,FG,11540,VDH,N01540890,E009483213,,N01540890,E009483213,W0020,00052,2,,,WGE,BATA,SAFRD        BTA   FG111540VDH  N01540890E009483213    N01540890E009483213W0020000522     WGEBATA                          ,S,Simulation application continuation,SAFRD        BTA   FG2S    UN                                             W000700052                                       
S,AFR,D,,,,,BTN,DA,11570,VDHW,N35461750,E006203766,,N35461750,E006203766,E0020,02700,2,,382,WGE,BATNA,SAFRD        BTN   DA111570VDHW N35461750E006203766    N35461750E006203766E0020027002  382WGEBATNA                         ,S,Simulation application continuation,SAFRD        BTN   DA2S    UY                                             E002602700                                       
S,AFR,D,,,,,BUN,FZ,11400,VDHW,N01335735,E030134616,,N01335735,E030134616,E0020,04137,2,,,WGE,BUNIA,SAFRD        BUN   FZ111400VDHW N01335735E030134616    N01335735E030134616E0020041372     WGEBUNIA                         ,S,Simulation application continuation,SAFRD        BUN   FZ2S    UN                                             E002004137                                       
S,AFR,D,,,,,BUT,FZ,11690,V UW,N02490600,E024483600,,,,E0010,,2,,,U,BUTA-ZEGA,SAFRD        BUT   FZ111690V UW N02490600E024483600                       E0010     2     U  BUTA-ZEGA                     ,S,Simulation application continuation,SAFRD        BUT   FZ2S    UN                                             E002201380                                       
S,AFR,D,,,,,BV,GC,11240,DH,,,BV,N28360580,W017452370,,00197,2,,,WGE,LA PALMA,SAFRD        BV    GC111240 DH                     BV  N28360580W017452370     001972     WGELA PALMA                      ,S,Simulation application continuation,SAFRD        BV    GC2S    UN                                             W0042                                            
S,AFR,D,,,,,BZ,FC,11310,VDHW,S04150523,E015144990,,S04150523,E015144990,W0010,01053,2,,305,WGE,BRAZZAVILLE,SAFRD        BZ    FC111310VDHW S04150523E015144990    S04150523E015144990W0010010532  305WGEBRAZZAVILLE                   ,S,Simulation application continuation,SAFRD        BZ    FC2S    UY                                             W000601053                                       
S,AFR,D,,,,,CAI,HE,11250,VDHW,N30090720,E031252600,,N30090720,E031252600,E0050,00200,2,,,WGE,CAIRO,SAFRD        CAI   HE111250VDHW N30090720E031252600    N30090720E031252600E0050002002     WGECAIRO                         ,S,Simulation application continuation,SAFRD        CAI   HE2S    UN                                             E004700200                                       
S,AFR,D,,,,,CAL,DN,11410,VDHW,N04551870,E008191220,,N04551870,E008191220,W0010,00049,2,,,WGE,CALABAR,SAFRD        CAL   DN111410VDHW N04551870E008191220    N04551870E008191220W0010000492     WGECALABAR                       ,S,Simulation application continuation,SAFRD        CAL   DN2S    UN                                             W000500049                                       
S,AFR,D,,,,,CBA,GM,11690,DH,,,CBA,N33311739,W007403787,,00394,2,,,WGE,ANFA,SAFRD        CBA   GM111690 DH                     CBA N33311739W007403787     003942     WGEANFA                          ,S,Simulation application continuation,SAFRD        CBA   GM2S    UN                                             W0007                                            
S,AFR,D,,,,,CBL,GM,11510,VDLW,N33251382,W007362172,,N33251382,W007362172,W0010,00591,1,,467,WGE,CASABLANCA,SAFRD        CBL   GM111510VDLW N33251382W007362172    N33251382W007362172W0010005911  467WGECASABLANCA                    ,S,Simulation application continuation,SAFRD        CBL   GM2S    UY                                             W000600591                                       
S,AFR,D,,,,,CBN,DT,11270,V HW,N36534270,E011052010,,,,E0030,,2,,,WGE,CAP BON,SAFRD        CBN   DT111270V HW N36534270E011052010                       E0030     2     WGECAP BON                       ,S,Simulation application continuation,SAFRD        CBN   DT2S    UN                                             E0034                                            
S,AFR,D,,,,,CDV,FA,11490,V HW,S34064668,E019284039,,,,W0260,,2,,,WGE,CALEDON,SAFRD        CDV   FA111490V HW S34064668E019284039                       W0260     2     WGECALEDON                       ,S,Simulation application continuation,SAFRD        CDV   FA2S    UN                                             W0272                                            
S,AFR,D,,,,,CF,FC,11250,VDHW,S00011740,E015344499,,S00011740,E015344499,E0000,01277,2,,,WGE,MAKOUA,SAFRD        CF    FC111250VDHW S00011740E015344499    S00011740E015344499E0000012772     WGEMAKOUA                        ,S,Simulation application continuation,SAFRD        CF    FC2S    UN                                             E000401277                                       
S,AFR,D,,,,,CLF,DA,11700,VDLW,N36124830,E001191990,,N36124830,E001191990,E0010,00535,1,,277,WGE,CHLEF,SAFRD        CLF   DA111700VDLW N36124830E001191990    N36124830E001191990E0010005351  277WGECHLEF                         ,S,Simulation application continuation,SAFRD        CLF   DA2S    UN                                             E001600535                                       
S,AFR,D,,,,,CSO,DA,11550,VDHW,N36173575,E006362996,,N36173575,E006362996,E0020,02316,2,,590,WGE,CONSTANTINE,SAFRD        CSO   DA111550VDHW N36173575E006362996    N36173575E006362996E0020023162  590WGECONSTANTINE                   ,S,Simulation application continuation,SAFRD        CSO   DA2S    UU                                             E002602316                                       
S,AFR,D,,,,,CTV,FA,11570,VDHB,S33581082,E018361819,,S33581082,E018361819,W0260,00146,2,,,WGE,CAPE TOWN,SAFRD        CTV   FA111570VDHB S33581082E018361819    S33581082E018361819W0260001462     WGECAPE TOWN                     ,S,Simulation application continuation,SAFRD        CTV   FA2S    UN                                             W026700146                                       
S,AFR,D,,,,,CVO,HE,11520,VDHW,N30053230,E031231830,,N30053230,E031231830,E0050,00460,2,,265,WGE,CAIRO,SAFRD        CVO   HE111520VDHW N30053230E031231830    N30053230E031231830E0050004602  265WGECAIRO                         ,S,Simulation application continuation,SAFRD        CVO   HE2S    UN                                             E004700460                                       
S,AFR,D,,,,,CVS,GV,11530,VDHW,N16441203,W022570367,,N16441203,W022570367,W0090,00196,2,,,WGE,SAL,SAFRD        CVS   GV111530VDHW N16441203W022570367    N16441203W022570367W0090001962     WGESAL                           ,S,Simulation application continuation,SAFRD        CVS   GV2S    UN                                             W007800196                                       
S,AFR,D,,,,,CZV,FA,11430,VDHW,S25412332,E028330296,,S25412332,E028330296,W0190,04907,2,,382,WGE,ZONDERWATER,SAFRD        CZV   FA111430VDHW S25412332E028330296    S25412332E028330296W0190049072  382WGEZONDERWATER                   ,S,Simulation application continuation,SAFRD        CZV   FA2S    UY                                             W019904907                                       
S,AFR,D,,,,,DFN,FQ,11290,VDLW,S24531554,E033451573,,S24531554,E033451573,W0190,00289,1,,449,WGE,FELIPE NYUSI,SAFRD        DFN   FQ111290VDLW S24531554E033451573    S24531554E033451573W0190002891  449WGEFELIPE NYUSI                  ,S,Simulation application continuation,SAFRD        DFN   FQ2S    UY                                             W020700289                                       
S,AFR,D,,,,,DHR,HL,11610,VDHW,N29280274,E017555377,,N29280274,E017555377,E0020,01105,2,,533,WGE,DAHRA,SAFRD        DHR   HL111610VDHW N29280274E017555377    N29280274E017555377E0020011052  533WGEDAHRA                         ,S,Simulation application continuation,SAFRD        DHR   HL2S    UN                                             E003701105                                       
S,AFR,D,,,,,DIR,DR,11390,VDHW,N18585330,E012524980,,N18585330,E012524980,E0020,01266,2,,572,WGE,DIRKOU,SAFRD        DIR   DR111390VDHW N18585330E012524980    N18585330E012524980E0020012662  572WGEDIRKOU                        ,S,Simulation application continuation,SAFRD        DIR   DR2S    UN                                             E002101266                                       
S,AFR,D,,,,,DJA,DA,11410,VDHW,N24171582,E009271203,,N24171582,E009271203,E0010,03176,2,,,WGE,DJANET,SAFRD        DJA   DA111410VDHW N24171582E009271203    N24171582E009271203E0010031762     WGEDJANET                        ,S,Simulation application continuation,SAFRD        DJA   DA2S    UN                                             E002103176                                       
S,AFR,D,,,,,DKH,GM,11580,VDHW,N23444156,W015551138,,N23444156,W015551138,W0050,00059,2,,,WGE,DAKHLA,SAFRD        DKH   GM111580VDHW N23444156W015551138    N23444156W015551138W0050000592     WGEDAKHLA                        ,S,Simulation application continuation,SAFRD        DKH   GM2S    UN                                             W004000059                                       
S,AFR,D,,,,,DLA,FK,11290,VDHW,N03593810,E009443650,,N03593810,E009443650,W0000,00036,2,,,WGE,DOUALA,SAFRD        DLA   FK111290VDHW N03593810E009443650    N03593810E009443650W0000000362     WGEDOUALA                        ,S,Simulation application continuation,SAFRD        DLA   FK2S    UN                                             W000300036                                       
S,AFR,D,,,,,DOG,HS,11230,VDLW,N19105725,E030253822,,N19105725,E030253822,E0030,00803,1,,317,WGE,DONGOLA,SAFRD        DOG   HS111230VDLW N19105725E030253822    N19105725E030253822E0030008031  317WGEDONGOLA                       ,S,Simulation application continuation,SAFRD        DOG   HS2S    UU                                             E003900803                                       
S,AFR,D,,,,,DPV,FA,11220,VDHW,S25392130,E028131227,,S25392144,E028131180,W0180,04089,2,,,WGE,WONDERBOOM,SAFRD        DPV   FA111220VDHW S25392130E028131227    S25392144E028131180W0180040892     WGEWONDERBOOM                    ,S,Simulation application continuation,SAFRD        DPV   FA2S    UY                                             W0197                                            
S,AFR,D,,,,,DS,GO,11540,VDHW,N14383959,W017042125,,N14383959,W017042125,W0070,00285,2,,,WGE,DAKAR-DIASS,SAFRD        DS    GO111540VDHW N14383959W017042125    N14383959W017042125W0070002852     WGEDAKAR-DIASS                   ,S,Simulation application continuation,SAFRD        DS    GO2S    UY                                             W005800285                                       
