record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,MES,D,,,,,DKN,OT,11410,VDL,N25293005,E050592355,,N25293005,E050592355,E0030,00103,1,,,WGE,DUKHAN,SMESD        DKN   OT111410VDL  N25293005E050592355    N25293005E050592355E0030001031     WGEDUKHAN                        ,S,Simulation application continuation,SMESD        DKN   OT2S    UN                                             E002700103                                       
S,MES,D,,,,,HIS,VI,11540,VDLW,N29115296,E075432564,,N29115328,E075432586,E0010,00722,1,,,WGE,HISAR,SMESD        HIS   VI111540VDLW N29115296E075432564    N29115328E075432586E0010007221     WGEHISAR                         ,S,Simulation application continuation,SMESD        HIS   VI2S    UY                                             E001600722                                       
S,MES,D,,,,,JWR,VI,11750,VDLW,N28103342,E077381754,,N28103342,E077381754,E0010,00684,1,,446,WGE,JEWAR,SMESD        JWR   VI111750VDLW N28103342E077381754    N28103342E077381754E0010006841  446WGEJEWAR                         ,S,Simulation application continuation,SMESD        JWR   VI2S    UY                                             E001200684                                       
S,MES,D,,,,,KSB,OE,11590,VTHW,N27525010,E045332050,,N27525010,E045332050,E0030,01400,2,,583,WGE,KING SAUD AB (HAFR AL BATIN),SMESD        KSB   OE111590VTHW N27525010E045332050    N27525010E045332050E0030014002  583WGEKING SAUD AB (HAFR AL BATIN)  ,S,Simulation application continuation,SMESD        KSB   OE2S    UN                                             E0037                                            
S,MES,D,,,,,KSN,OE,11270,VTL,N24283610,E046391830,,N24283610,E046391830,E0030,02400,1,,382,WGE,KING SALMAN AB,SMESD        KSN   OE111270VTL  N24283610E046391830    N24283610E046391830E0030024001  382WGEKING SALMAN AB                ,S,Simulation application continuation,SMESD        KSN   OE2S    UN                                             E003102400                                       
S,MES,D,,,,,NBG,LT,11485,VDL,N40080330,E033011550,,N40080330,E033011550,E0060,03192,1,,,WGE,ESENBOGA (ANKARA),SMESD        NBG   LT111485VDL  N40080330E033011550    N40080330E033011550E0060031921     WGEESENBOGA (ANKARA)             ,S,Simulation application continuation,SMESD        NBG   LT2S    UN                                             E0062                                            
S,MES,D,,,,,NMB,VA,11780,VDLW,N18585575,E073035954,,N18585575,E073035954,W0010,00078,1,,,WGE,NAVI MUMBAI,SMESD        NMB   VA111780VDLW N18585575E073035954    N18585575E073035954W0010000781     WGENAVI MUMBAI                   ,S,Simulation application continuation,SMESD        NMB   VA2S    UY                                             W000100078                                       
S,MES,D,,LTAC,LT,,IAEG,LT,11075,IT N,,,IAEG,N40072860,E033005290,,03169,0,,,WGE,ESENBOGA,SMESD LTACLT IAEG  LT111075 IT N                   IAEGN40072860E033005290     031690     WGEESENBOGA                      ,S,Simulation application continuation,SMESD LTACLT IAEG  LT2S    UN                                             E006203169                                       
S,MES,D,,LTAC,LT,,IAES,LT,11090,IT N,,,IAES,N40060680,E032593470,,03110,0,,174,WGE,ESENBOGA,SMESD LTACLT IAES  LT111090 IT N                   IAESN40060680E032593470     031100  174WGEESENBOGA                      ,S,Simulation application continuation,SMESD LTACLT IAES  LT2S    UN                                             E006203110                                       
S,MES,D,,LTCA,LT,,IELZ,LT,11090,IT N,,,IELZ,N38353810,E039160470,,02940,0,,171,WGE,ELAZIG,SMESD LTCALT IELZ  LT111090 IT N                   IELZN38353810E039160470     029400  171WGEELAZIG                        ,S,Simulation application continuation,SMESD LTCALT IELZ  LT2S    UN                                             E006102940                                       
S,MES,D,,LTFO,LT,,IRAT,LT,10855,IT N,,,IRAT,N41110400,E040514410,,00033,0,,197,WGE,RIZE-ARTVIN,SMESD LTFOLT IRAT  LT110855 IT N                   IRATN41110400E040514410     000330  197WGERIZE-ARTVIN                   ,S,Simulation application continuation,SMESD LTFOLT IRAT  LT2S    UN                                             E006800033                                       
S,MES,D,,OESD,OE,,IKSB,OE,10870,IT N,,,IKSB,N27532840,E045322120,,01341,0,,361,WGE,KING SAUD AB,SMESD OESDOE IKSB  OE110870 IT N                   IKSBN27532840E045322120     013410  361WGEKING SAUD AB                  ,S,Simulation application continuation,SMESD OESDOE IKSB  OE2S    UN                                             E003701341                                       
S,MES,D,,OESN,OE,,ISND,OE,11195,IT N,,,ISND,N24273720,E046390680,,02500,0,,486,WGE,KING SALMAN AB,SMESD OESNOE ISND  OE111195 IT N                   ISNDN24273720E046390680     025000  486WGEKING SALMAN AB                ,S,Simulation application continuation,SMESD OESNOE ISND  OE2S    UN                                             E003102500                                       
S,MES,D,,OESN,OE,,KSND,OE,11110,IT N,,,KSND,N24273100,E046381760,,02500,0,,241,WGE,KING SALMAN AB,SMESD OESNOE KSND  OE111110 IT N                   KSNDN24273100E046381760     025000  241WGEKING SALMAN AB                ,S,Simulation application continuation,SMESD OESNOE KSND  OE2S    UN                                             E003102500                                       
S,MES,D,,VAGD,VA,,IGON,VA,10830,IT N,,,IGON,N21312990,E080171250,,01006,0,,315,WGE,GONDIA,SMESD VAGDVA IGON  VA110830 IT N                   IGONN21312990E080171250     010060  315WGEGONDIA                        ,S,Simulation application continuation,SMESD VAGDVA IGON  VA2S    UN                                             W000001006                                       
S,MES,D,,VANM,VA,,INMB,VA,10890,IT N,,,INMB,N18590454,E073042648,,00045,0,,322,WGE,NAVI MUMBAI INTL,SMESD VANMVA INMB  VA110890 IT N                   INMBN18590454E073042648     000450  322WGENAVI MUMBAI INTL              ,S,Simulation application continuation,SMESD VANMVA INMB  VA2S    UN                                             W000100045                                       
S,MES,D,,VANM,VA,,INVM,VA,10930,IT N,,,INVM,N18585408,E073030448,,00053,0,,438,WGE,NAVI MUMBAI INTL,SMESD VANMVA INVM  VA110930 IT N                   INVMN18585408E073030448     000530  438WGENAVI MUMBAI INTL              ,S,Simulation application continuation,SMESD VANMVA INVM  VA2S    UN                                             W000100053                                       
S,MES,D,,VIND,VI,,IJIA,VI,10830,IT N,,,IJIA,N28110219,E077354626,,00672,0,,324,WGE,NOIDA INTL,SMESD VINDVI IJIA  VI110830 IT N                   IJIAN28110219E077354626     006720  324WGENOIDA INTL                    ,S,Simulation application continuation,SMESD VINDVI IJIA  VI2S    UN                                             E001200672                                       
S,MES,D,,VIND,VI,,IJWR,VI,10930,IT N,,,IJWR,N28104115,E077374073,,00668,0,,311,WGE,NOIDA INTL,SMESD VINDVI IJWR  VI110930 IT N                   IJWRN28104115E077374073     006680  311WGENOIDA INTL                    ,S,Simulation application continuation,SMESD VINDVI IJWR  VI2S    UN                                             E001200668                                       
